# created from stats.mat file and x.mat file
# link to original paper: https://doi.org/10.1007/s00348-023-03577-z
2,1
x-coordinate,y-coordinate,mean u-velocity
metre,metre,metre/sec
x,y,U_mean
-0.0703116356374001,-0.050545041691883,-0.509013288615614
-0.0703116356374001,-0.0513708521336477,-0.509047870318614
-0.0703116356374001,-0.0521966625754124,-0.509050821688094
-0.0703116356374001,-0.0530224730171772,-0.508985712688653
-0.0703116356374001,-0.0538482834589419,-0.508925850568288
-0.0703116356374001,-0.0546740939007066,-0.508833583007267
-0.0703116356374001,-0.0554999043424714,-0.508745489100056
-0.0703116356374001,-0.0563257147842361,-0.5086464542575
-0.0703116356374001,-0.0571515252260008,-0.508547866592137
-0.0703116356374001,-0.0579773356677656,-0.508466480342836
-0.0703116356374001,-0.0588031461095303,-0.508343745108999
-0.0703116356374001,-0.059628956551295,-0.508227091485001
-0.0703116356374001,-0.0604547669930598,-0.508065004658096
-0.0703116356374001,-0.0612805774348245,-0.507911682504192
-0.0703116356374001,-0.0621063878765892,-0.507664572386808
-0.0703116356374001,-0.062932198318354,-0.50739432830259
-0.0703116356374001,-0.0637580087601187,-0.507229439165269
-0.0703116356374001,-0.0645838192018834,-0.507057365381032
-0.0703116356374001,-0.0654096296436482,-0.506879657164151
-0.0703116356374001,-0.0662354400854129,-0.506678934227688
-0.0703116356374001,-0.0670612505271777,-0.50644693869946
-0.0703116356374001,-0.0678870609689424,-0.506147806968511
-0.0703116356374001,-0.0687128714107071,-0.505921743991056
-0.0703116356374001,-0.0695386818524718,-0.505668045463015
-0.0703116356374001,-0.0703644922942366,-0.505344885410844
-0.0703116356374001,-0.0711903027360013,-0.505208168436743
-0.0703116356374001,-0.0720161131777661,-0.504967288988262
-0.0703116356374001,-0.0728419236195308,-0.504668962176262
-0.0703116356374001,-0.0736677340612955,-0.50436124464319
-0.0703116356374001,-0.0744935445030603,-0.504043808459102
-0.0703116356374001,-0.075319354944825,-0.503762057015092
-0.0703116356374001,-0.0761451653865897,-0.50346024222098
-0.0703116356374001,-0.0769709758283545,-0.503147546115148
-0.0703116356374001,-0.0777967862701192,-0.502905563629588
-0.0703116356374001,-0.0786225967118839,-0.502665131358301
-0.0703116356374001,-0.0794484071536487,-0.502356549282653
-0.0703116356374001,-0.0802742175954134,-0.502057179057201
-0.0703116356374001,-0.0811000280371781,-0.501736851127259
-0.0703116356374001,-0.0819258384789429,-0.501340234768027
-0.0703116356374001,-0.0827516489207076,-0.501074492267561
-0.0703116356374001,-0.0835774593624723,-0.5007926215763
-0.0703116356374001,-0.0844032698042371,-0.500431063909074
-0.0703116356374001,-0.0852290802460018,-0.500149133594187
-0.0694839805400802,0.0766297663398862,-0.526768250419229
-0.0694839805400802,0.0758039558981214,-0.526687937395193
-0.0694839805400802,0.0749781454563567,-0.526555543133967
-0.0694839805400802,0.074152335014592,-0.526565202161356
-0.0694839805400802,0.0733265245728272,-0.526470698714366
-0.0694839805400802,0.0725007141310625,-0.526192882429663
-0.0694839805400802,0.0716749036892978,-0.525993441401155
-0.0694839805400802,0.070849093247533,-0.525804792248929
-0.0694839805400802,0.0700232828057683,-0.52553606856717
-0.0694839805400802,0.0691974723640036,-0.525154447549842
-0.0694839805400802,0.0683716619222388,-0.524844255636296
-0.0694839805400802,0.0675458514804741,-0.524377462269424
-0.0694839805400802,0.0667200410387094,-0.523778662194895
-0.0694839805400802,0.0658942305969446,-0.522846446804546
-0.0694839805400802,0.0650684201551799,-0.522119098192659
-0.0694839805400802,0.0642426097134152,-0.521293638904416
-0.0694839805400802,0.0634167992716504,-0.520179452207937
-0.0694839805400802,0.0625909888298857,-0.519069498788895
-0.0694839805400802,0.061765178388121,-0.517891961989939
-0.0694839805400802,0.0609393679463562,-0.516581941494317
-0.0694839805400802,0.0601135575045915,-0.514942023476803
-0.0694839805400802,0.0592877470628268,-0.513435751816657
-0.0694839805400802,0.058461936621062,-0.511801676914477
-0.0694839805400802,0.0576361261792973,-0.50979900875722
-0.0694839805400802,0.0568103157375325,-0.507782925284144
-0.0694839805400802,0.0559845052957678,-0.506089077697037
-0.0694839805400802,0.0551586948540031,-0.504813489845351
-0.0694839805400802,0.0543328844122383,-0.502236318241103
-0.0694839805400802,0.0535070739704736,-0.499808533631451
-0.0694839805400802,0.0526812635287089,-0.49678102478107
-0.0694839805400802,0.0518554530869441,-0.493581024781069
-0.0694839805400802,0.0510296426451794,-0.490200186323831
-0.0694839805400802,0.0502038322034147,-0.486771410471399
-0.0694839805400802,0.0493780217616499,-0.483194380473263
-0.0694839805400802,0.0485522113198852,-0.479121043413452
-0.0694839805400802,0.0477264008781205,-0.473950035401528
-0.0694839805400802,0.0469005904363557,-0.46926835848705
-0.0694839805400802,0.046074779994591,-0.464153903484256
-0.0694839805400802,0.0452489695528263,-0.458953918390162
-0.0694839805400802,0.0444231591110615,-0.45268816098379
-0.0694839805400802,0.0435973486692968,-0.446618952860071
-0.0694839805400802,0.0427715382275321,-0.440602422209801
-0.0694839805400802,0.0419457277857673,-0.433825392211664
-0.0694839805400802,0.0411199173440026,-0.425721229737283
-0.0694839805400802,0.0402941069022379,-0.417362653251351
-0.0694839805400802,0.0394682964604731,-0.409456560462083
-0.0694839805400802,0.0386424860187084,-0.400416634991616
-0.0694839805400802,0.0378166755769437,-0.392903044531395
